step,kind,legacy_term_replaced,action,domain,sector,trade_object,meant_as,product_examples,workplace_examples,service_examples,ecological_clause,climate_clause,contract_validity,contract_conditions,truth_stack_score_0_4,truth_stack_priority_0_1,truth_stack_base5,truth_stack_decimal,truth_stack_compact,dimension_meaning,from_region,from_commune,to_region,to_commune,activated_effect,causal_link,direction_vector,note,causality,time,intensity,existence,potencies,effects,substance,matter,difference,determination,phenomena,angle_direction
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,"Wasserwirkung: Trinkwasser, Reinigung, Leitung, Speicher, Quellschutz","Existenzsicherung für Durst, Hygiene, Gesundheit, Landwirtschaft und Feuer-/Krisenschutz","Trinkwasser, Filter, Pumpen, Rohrteile, Speicher, Messsensoren, Entsalzungs-/Reinigungseinheiten",Wassertechniker:in; Hydrolog:in; Leitungsbau; Laborprüfung; Notwasserteam; Quellschutzgruppe,"Aufbereitung, Lecksuche, Notverteilung, Qualitätsmessung, Brunnen-/Leitungswartung",Wassereinzugsgebiet darf nicht leergezogen werden; Renaturierung und Leckreduktion sind Vertragsauflagen,"Dürre, Starkregen und Pumpenergie werden mitgerechnet; energieintensive Lösungen brauchen erneuerbare Deckung",gültig,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit hoch: Notfall-/Schnellpfad, kurze Frist, spätere Nachprüfung. Intensität hoch: Einsatzstärke darf über Normalanteil steigen. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Differenz hoch: reale Lücke zwischen Bedarf und Zustand legitimiert Handlung. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Wassereinzugsgebiet darf nicht leergezogen werden; Renaturierung und Leckreduktion sind Vertragsauflagen Klimabedingung: Dürre, Starkregen und Pumpenergie werden mitgerechnet; energieintensive Lösungen brauchen erneuerbare Deckung",3.442129,0.860532,433424334343,232261848,K=3.52 | Z=3.27 | I=3.39 | E=3.79 | P=2.31 | W=3.88 | S=3.13 | M=3.49 | D=3.70 | B=3.33 | Ph=4.00 | R=3.24,"stark: Phänomene 4.00, Wirkungen 3.88, Existenz 3.79; schwach/zu prüfen: Winkelrichtung 3.24, Substanz 3.13, Potenzen 2.31",Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,41284888.2009,water:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.237; difference=3.705; determination=3.326; validity=gültig,"contribution time directed by truth-vector priority, not wage/price",3.52,3.272368,3.393323,3.793323,2.311334,3.88,3.132871,3.491119,3.704747,3.325565,4.0,3.237109
120,contribution_offer,sell/labour_supply,activate_causal_effect,knowledge,knowledge_reproduction,"Erkenntniswirkung: Forschung, offene Pläne, Diagnose, Simulation, Lernkurven",Erhöhung der Potenzen und Senkung von Wahrheitsfehlern,"Open-Source-Pläne, Messdaten, Modelle, Lehrmaterial, Bauanleitungen, Diagnoseprotokolle",Forschung; Datenpflege; Simulation; Bibliothek; Techniktransfer; lokale Lernwerkstatt,"Analyse, Beratung, Entwicklung, Dokumentation, Wissensübertragung, Fehlerauswertung",Wissen muss Stofffolgen sichtbar machen und darf Externalisierung nicht verstecken,"Klimamodelle, Anpassungswissen und Technikfolgenabschätzung sind Kerninhalte",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Wissen muss Stofffolgen sichtbar machen und darf Externalisierung nicht verstecken Klimabedingung: Klimamodelle, Anpassungswissen und Technikfolgenabschätzung sind Kerninhalte",1.776439,0.44411,311133330113,158886283,K=2.76 | Z=1.09 | I=0.54 | E=0.82 | P=2.54 | W=3.28 | S=3.13 | M=3.49 | D=0.00 | B=1.29 | Ph=0.80 | R=3.20,"stark: Materie 3.49, Wirkungen 3.28, Winkelrichtung 3.20; schwach/zu prüfen: Phänomene 0.80, Intensität 0.54, Differenz 0.00",Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,21646174.13281,knowledge:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.195; difference=0.000; determination=1.288; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.76,1.093232,0.544,0.816,2.544046,3.28,3.132871,3.491119,0.0,1.287954,0.795182,3.195136
120,contribution_offer,sell/labour_supply,activate_causal_effect,resilience,risk_protection,"Resilienzwirkung: Redundanz, Notfallfähigkeit, Krisenschutz, Ersatzwege","Schutz gegen Schocks, Klimaereignisse, Lieferausfälle und soziale Brüche","Notlager, Funknetze, mobile Wasserfilter, Reserveenergie, Schutzräume, Evakuierungspläne",Katastrophenschutz; Sanitätsdienst; Netzredundanz; Risikoanalyse; Gemeindeübungen; Notlogistik,"Krisenplanung, Übungen, Notversorgung, Redundanzaufbau, Risiko-Monitoring, Wiederaufbaukoordination",Resilienz darf Natur nicht als Opferreserve behandeln; Naturpuffer gelten selbst als Schutzinfrastruktur,"Hitze, Flut, Dürre und Ernteausfall erhöhen Zeit/Intensität und erlauben schnellere Umverteilung",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Resilienz darf Natur nicht als Opferreserve behandeln; Naturpuffer gelten selbst als Schutzinfrastruktur Klimabedingung: Hitze, Flut, Dürre und Ernteausfall erhöhen Zeit/Intensität und erlauben schnellere Umverteilung",1.823742,0.455936,311124330113,158823783,K=2.52 | Z=1.32 | I=0.66 | E=0.98 | P=2.40 | W=3.52 | S=3.13 | M=3.49 | D=0.00 | B=1.29 | Ph=0.80 | R=3.21,"stark: Wirkungen 3.52, Materie 3.49, Winkelrichtung 3.21; schwach/zu prüfen: Phänomene 0.80, Intensität 0.66, Differenz 0.00",Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,22559389.10712,resilience:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.206; difference=0.000; determination=1.288; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.52,1.317232,0.656,0.984,2.402289,3.52,3.132871,3.491119,0.0,1.287954,0.795182,3.205799
120,contribution_offer,sell/labour_supply,activate_causal_effect,repair,circular_industry,"Reparaturwirkung: Lebensdauer, Wiederverwendung, Ersatzteilgewinn, Kapazitätserhalt",Auflösung materieller Differenz statt Neukauf und Wegwerfen,"Ersatzteile, aufgearbeitete Geräte, reparierte Kleidung, Bauteile, Werkzeugsätze, Recyclingmaterial",Reparaturwerkstatt; Kreislaufdesign; Sortierung; Instandhaltung; Elektronik-/Textil-/Bau-Reparatur,"Reparatur, Wartung, Diagnose, Refurbishment, Materialrückgewinnung, Produktverlängerung","Reduziert Abfall, Rohstoffdruck und Schadstoffe; Schadstoffsicherheit bleibt Bedingung",Senkt graue Emissionen und Materialdurchsatz; energieintensive Reparatur muss sich ökologisch lohnen,experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Reduziert Abfall, Rohstoffdruck und Schadstoffe; Schadstoffsicherheit bleibt Bedingung Klimabedingung: Senkt graue Emissionen und Materialdurchsatz; energieintensive Reparatur muss sich ökologisch lohnen",1.721524,0.430381,310123330113,156855033,K=3.28 | Z=0.93 | I=0.46 | E=0.70 | P=2.22 | W=2.88 | S=3.13 | M=3.49 | D=0.00 | B=1.29 | Ph=0.80 | R=3.30,"stark: Materie 3.49, Winkelrichtung 3.30, Kausalität 3.28; schwach/zu prüfen: Existenz 0.70, Intensität 0.46, Differenz 0.00",Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,22178233.524953,repair:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.297; difference=0.000; determination=1.288; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.28,0.933232,0.464,0.696,2.220561,2.88,3.132871,3.491119,0.0,1.287954,0.795182,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,ecology,planetary_regeneration,"Regenerationswirkung: Boden, Biodiversität, Wasserhaushalt, Kühlung, Lebensraum","Planetare Lebensgrundlage als aktive Wirtschaftsleistung, nicht als kostenloser Hintergrund","Renaturierungsflächen, Saatgut, Feuchtgebiete, Agroforst, Stadtgrün, Bodenschutzmaterial",Ökolog:in; Renaturierungsteam; Forst-/Agroforstpflege; Gewässerpflege; Biodiversitätsmonitoring,"Bodenaufbau, Wiedervernässung, Aufforstung, Artenmonitoring, Gewässerrenaturierung, Kühlflächenplanung",Dies ist direkt ökologische Grundfunktion; Ausbeutung darf nicht als Regeneration verbucht werden,"Bindung, Kühlung, Wasserrückhalt und Klimaanpassung erhöhen Winkelrichtung und Wirkung",gültig,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Dies ist direkt ökologische Grundfunktion; Ausbeutung darf nicht als Regeneration verbucht werden Klimabedingung: Bindung, Kühlung, Wasserrückhalt und Klimaanpassung erhöhen Winkelrichtung und Wirkung",2.361398,0.59035,321234331223,169058313,K=2.76 | Z=1.94 | I=1.46 | E=1.82 | P=2.88 | W=3.84 | S=3.13 | M=3.49 | D=1.03 | B=1.85 | Ph=1.81 | R=3.30,"stark: Wirkungen 3.84, Materie 3.49, Winkelrichtung 3.30; schwach/zu prüfen: Phänomene 1.81, Intensität 1.46, Differenz 1.03",Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,30311590.493903,ecology:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.297; difference=1.029; determination=1.854; validity=gültig,"contribution time directed by truth-vector priority, not wage/price",2.76,1.940115,1.45604,1.82404,2.87549,3.84,3.132871,3.491119,1.028628,1.8537,1.813524,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,waste,material_difference_resolution,"Abfalldifferenz-Auflösung: Sortierung, Schadstoffsicherung, Rückführung, Kompostierung","Müll ist kein Nebenprodukt, sondern sichtbare ungelöste Materialdifferenz","Sekundärrohstoffe, Kompost, sortierte Metalle, Kunststoffe, sichere Deponieeinheiten, Reparaturmaterial",Sortierung; Recycling; Schadstoffprüfung; Kompostierung; Kreislauflogistik; Materialaudit,"Abholung, Trennung, Dekontamination, Rückgewinnung, Wiederverwendung, sichere Endlagerung","Schadstoffe müssen aus Boden, Wasser und Körpern herausgehalten werden; Kreislauf vor Deponie","Methan, Verbrennung, Transport und vermiedene Neuproduktion bestimmen Klimawirkung",experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Schadstoffe müssen aus Boden, Wasser und Körpern herausgehalten werden; Kreislauf vor Deponie Klimabedingung: Methan, Verbrennung, Transport und vermiedene Neuproduktion bestimmen Klimawirkung",2.125387,0.531347,321123331223,168573938,K=3.36 | Z=1.51 | I=1.16 | E=1.44 | P=2.22 | W=3.04 | S=3.13 | M=3.49 | D=0.85 | B=1.76 | Ph=1.64 | R=3.30,"stark: Materie 3.49, Kausalität 3.36, Winkelrichtung 3.30; schwach/zu prüfen: Existenz 1.44, Intensität 1.16, Differenz 0.85",Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,26707893.961763,waste:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.297; difference=0.851; determination=1.756; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.36,1.508177,1.155692,1.435692,2.220561,3.04,3.132871,3.491119,0.850988,1.755998,1.63766,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,"Wasserwirkung: Trinkwasser, Reinigung, Leitung, Speicher, Quellschutz","Existenzsicherung für Durst, Hygiene, Gesundheit, Landwirtschaft und Feuer-/Krisenschutz","Trinkwasser, Filter, Pumpen, Rohrteile, Speicher, Messsensoren, Entsalzungs-/Reinigungseinheiten",Wassertechniker:in; Hydrolog:in; Leitungsbau; Laborprüfung; Notwasserteam; Quellschutzgruppe,"Aufbereitung, Lecksuche, Notverteilung, Qualitätsmessung, Brunnen-/Leitungswartung",Wassereinzugsgebiet darf nicht leergezogen werden; Renaturierung und Leckreduktion sind Vertragsauflagen,"Dürre, Starkregen und Pumpenergie werden mitgerechnet; energieintensive Lösungen brauchen erneuerbare Deckung",gültig,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit hoch: Notfall-/Schnellpfad, kurze Frist, spätere Nachprüfung. Intensität hoch: Einsatzstärke darf über Normalanteil steigen. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Differenz hoch: reale Lücke zwischen Bedarf und Zustand legitimiert Handlung. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Wassereinzugsgebiet darf nicht leergezogen werden; Renaturierung und Leckreduktion sind Vertragsauflagen Klimabedingung: Dürre, Starkregen und Pumpenergie werden mitgerechnet; energieintensive Lösungen brauchen erneuerbare Deckung",3.431221,0.857805,433424344343,232262473,K=3.52 | Z=3.25 | I=3.36 | E=3.76 | P=2.31 | W=3.88 | S=3.14 | M=3.51 | D=3.65 | B=3.36 | Ph=4.00 | R=3.25,"stark: Phänomene 4.00, Wirkungen 3.88, Existenz 3.76; schwach/zu prüfen: Zeit 3.25, Substanz 3.14, Potenzen 2.31",Aqua-North Basin,Aqua-Nort Commune 883,Aqua-North Basin,Aqua-Nort Commune 883,85945487.732474,water:Aqua-Nort Commune 883->Aqua-Nort Commune 883,angle=3.252; difference=3.652; determination=3.358; validity=gültig,"contribution time directed by truth-vector priority, not wage/price",3.52,3.248821,3.356693,3.756693,2.306473,3.88,3.144075,3.505362,3.652419,3.357516,4.0,3.251685
120,contribution_offer,sell/labour_supply,activate_causal_effect,food,primary_reproduction,"Nahrungswirkung: Kalorien, Nährstoffe, Bodenfruchtbarkeit, Saatgut, Erntezeit","Körperliche Reproduktion, Gesundheit, lokale Ernährungssicherheit und kulturell passende Versorgung","Getreide, Gemüse, Hülsenfrüchte, Obst, Saatgut, Kühl-/Lagerkisten, Kücheninfrastruktur",Landwirt:in; Saatgutpflege; Lebensmittelverarbeitung; Gemeinschaftsküche; Agrarökologie-Team,"Anbauplanung, Ernte, Verarbeitung, Lagerung, Verteilung, Gemeinschaftsverpflegung, Ernährungsberatung","Bodenaufbau, Wasserverbrauch, Biodiversität und Pestizid-/Schadstofflast sind bindende Bedingungen","Methan, Dünger, Transport, Kühlung und klimaresiliente Anbaumuster gehen in die Winkelrichtung ein",gültig,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit hoch: Notfall-/Schnellpfad, kurze Frist, spätere Nachprüfung. Intensität hoch: Einsatzstärke darf über Normalanteil steigen. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Differenz hoch: reale Lücke zwischen Bedarf und Zustand legitimiert Handlung. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Bodenaufbau, Wasserverbrauch, Biodiversität und Pestizid-/Schadstofflast sind bindende Bedingungen Klimabedingung: Methan, Dünger, Transport, Kühlung und klimaresiliente Anbaumuster gehen in die Winkelrichtung ein",3.420761,0.85519,333424344343,183434348,K=3.28 | Z=3.20 | I=3.36 | E=3.74 | P=2.50 | W=3.76 | S=3.14 | M=3.51 | D=3.72 | B=3.40 | Ph=4.00 | R=3.25,"stark: Phänomene 4.00, Wirkungen 3.76, Existenz 3.74; schwach/zu prüfen: Zeit 3.20, Substanz 3.14, Potenzen 2.50",Aqua-North Basin,Aqua-Nort Commune 883,Aqua-North Basin,Aqua-Nort Commune 883,89395656.214093,food:Aqua-Nort Commune 883->Aqua-Nort Commune 883,angle=3.252; difference=3.721; determination=3.395; validity=gültig,"contribution time directed by truth-vector priority, not wage/price",3.28,3.199612,3.364591,3.744591,2.496719,3.76,3.144075,3.505362,3.720845,3.395151,4.0,3.251685
120,contribution_offer,sell/labour_supply,activate_causal_effect,energy,infrastructure_energy,"Energiewirkung: Licht, Wärme, Antrieb, Netzstabilität, Speicherladung","Bedingung für Versorgung, Kommunikation, Produktion, Pflege, Mobilität und Katastrophenschutz","Strom, Wärme, Solarpaneele, Windkomponenten, Batterien, Wärmepumpen, Leitungen, Steuergeräte",Elektriker:in; Netzplanung; Speicherwartung; Solar-/Windmontage; Energiegenossenschaft; Lastmanagement,"Erzeugung, Verteilung, Lastverschiebung, Reparatur, Dämm-/Effizienzberatung, Notstrompriorisierung","Materialabbau, Flächenverbrauch und Rückbau/Recycling sind Teil des Vertrags","Fossilanteil, Effizienz, Erneuerbarkeit und Emissionswirkung bestimmen Zulassung und Priorität",gültig,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Intensität hoch: Einsatzstärke darf über Normalanteil steigen. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Differenz hoch: reale Lücke zwischen Bedarf und Zustand legitimiert Handlung. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Materialabbau, Flächenverbrauch und Rückbau/Recycling sind Teil des Vertrags Klimabedingung: Fossilanteil, Effizienz, Erneuerbarkeit und Emissionswirkung bestimmen Zulassung und Priorität",3.298764,0.824691,333423344343,183418723,K=3.12 | Z=2.96 | I=3.28 | E=3.59 | P=2.29 | W=3.20 | S=3.14 | M=3.51 | D=3.80 | B=3.44 | Ph=4.00 | R=3.21,"stark: Phänomene 4.00, Differenz 3.80, Existenz 3.59; schwach/zu prüfen: Kausalität 3.12, Zeit 2.96, Potenzen 2.29",Aqua-North Basin,Aqua-Nort Commune 883,Aqua-North Basin,Aqua-Nort Commune 883,83936389.699195,energy:Aqua-Nort Commune 883->Aqua-Nort Commune 883,angle=3.208; difference=3.798; determination=3.438; validity=gültig,"contribution time directed by truth-vector priority, not wage/price",3.12,2.962465,3.282806,3.594806,2.287961,3.2,3.144075,3.505362,3.798294,3.437748,4.0,3.208
120,contribution_offer,sell/labour_supply,activate_causal_effect,shelter,social_infrastructure,"Wohnwirkung: Schutz, Raum, Wärme, Sicherheit, Nähe zu Versorgung",Stabile Existenzgrundlage statt Miete/Eigentum als Ausschlussmechanismus,"Wohnraum, Dämmmaterial, Reparaturteile, Sanitärtechnik, modulare Bauteile, Gemeinschaftsräume",Bauhandwerk; Sanierung; Architektur; Leerstandserfassung; Haustechnik; Konfliktmoderation Wohnen,"Zuweisung nach Bedarf, Instandhaltung, Umbau, Barrierefreiheit, energetische Sanierung, Nachbarschaftspflege","Umbau vor Neubau; Bodenversiegelung, Materialkreislauf und lokale Grünwirkung sind Auflagen","Heizenergie, Dämmung, Hitzeschutz und graue Emissionen bestimmen die Winkelrichtung",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Umbau vor Neubau; Bodenversiegelung, Materialkreislauf und lokale Grünwirkung sind Auflagen Klimabedingung: Heizenergie, Dämmung, Hitzeschutz und graue Emissionen bestimmen die Winkelrichtung",1.889301,0.472325,311134340113,158902533,K=2.92 | Z=1.38 | I=0.69 | E=1.03 | P=2.72 | W=3.52 | S=3.14 | M=3.51 | D=0.00 | B=1.35 | Ph=0.82 | R=3.12,"stark: Wirkungen 3.52, Materie 3.51, Substanz 3.14; schwach/zu prüfen: Phänomene 0.82, Intensität 0.69, Differenz 0.00",Aqua-North Basin,Aqua-Nort Commune 883,Aqua-North Basin,Aqua-Nort Commune 883,49648873.283984,shelter:Aqua-Nort Commune 883->Aqua-Nort Commune 883,angle=3.120; difference=0.000; determination=1.349; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.92,1.381232,0.688,1.032,2.720377,3.52,3.144075,3.505362,0.0,1.348686,0.819474,3.12
120,contribution_offer,sell/labour_supply,activate_causal_effect,health,care_reproduction,"Heilungswirkung: Diagnose, Behandlung, Prävention, Medikamente, Pflegezeit",Körperliche und psychische Stabilisierung nach Dringlichkeit statt Zahlungsfähigkeit,"Medizin, Verbandstoffe, Diagnostikgeräte, Betten, Reha-Hilfen, Hygieneausstattung",Ärzt:in; Pflege; Labor; Rettung; Therapie; Prävention; Medizintechnik-Wartung,"Diagnose, Behandlung, Notfallversorgung, Prävention, Therapie, Rehabilitation, Gesundheitsbildung","Medizinabfälle, Wasser-/Energiebedarf und Schadstoffpfade müssen geschlossen werden","Hitze, neue Krankheitslast, Notfallresilienz und klimafeste Infrastruktur fließen in Zeit/Intensität ein",experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Medizinabfälle, Wasser-/Energiebedarf und Schadstoffpfade müssen geschlossen werden Klimabedingung: Hitze, neue Krankheitslast, Notfallresilienz und klimafeste Infrastruktur fließen in Zeit/Intensität ein",1.900192,0.475048,311124340113,158824408,K=3.04 | Z=1.45 | I=0.72 | E=1.08 | P=2.23 | W=3.64 | S=3.14 | M=3.51 | D=0.00 | B=1.35 | Ph=0.82 | R=3.25,"stark: Wirkungen 3.64, Materie 3.51, Winkelrichtung 3.25; schwach/zu prüfen: Phänomene 0.82, Intensität 0.72, Differenz 0.00",Aqua-North Basin,Aqua-Nort Commune 883,Aqua-North Basin,Aqua-Nort Commune 883,51014162.867109,health:Aqua-Nort Commune 883->Aqua-Nort Commune 883,angle=3.252; difference=0.000; determination=1.349; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.04,1.445232,0.72,1.08,2.232704,3.64,3.144075,3.505362,0.0,1.348686,0.819474,3.251685
120,contribution_offer,sell/labour_supply,activate_causal_effect,care,care_reproduction,"Sorgewirkung: Pflege, Begleitung, Schutz, Zeit, Beziehung, Entlastung","Erhaltung von Würde, Alltag, Abhängigkeitssicherheit und sozialer Bindung","Pflegehilfen, Rollstühle, Betten, Hygieneartikel, Assistenztechnik, barrierearme Ausstattung",Pflegekraft; Assistenz; Sozialarbeit; Familienentlastung; Demenzbegleitung; Nachbarschaftsteam,"Grundpflege, Betreuung, Kinderbetreuung, Altenhilfe, Behindertenassistenz, Entlastungsangebote",Kurze Wege und materialarme Fürsorge werden bevorzugt; Abfall/Hygiene muss sicher geführt werden,Hitze- und Krisenvorsorge für verletzliche Menschen ist Bestandteil der Sorgeverträge,experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Kurze Wege und materialarme Fürsorge werden bevorzugt; Abfall/Hygiene muss sicher geführt werden Klimabedingung: Hitze- und Krisenvorsorge für verletzliche Menschen ist Bestandteil der Sorgeverträge",1.82231,0.455577,311123340113,158808783,K=3.24 | Z=1.22 | I=0.61 | E=0.91 | P=2.27 | W=3.20 | S=3.14 | M=3.51 | D=0.00 | B=1.35 | Ph=0.82 | R=3.25,"stark: Materie 3.51, Winkelrichtung 3.25, Kausalität 3.24; schwach/zu prüfen: Phänomene 0.82, Intensität 0.61, Differenz 0.00",Aqua-North Basin,Aqua-Nort Commune 883,Aqua-North Basin,Aqua-Nort Commune 883,48441557.691929,care:Aqua-Nort Commune 883->Aqua-Nort Commune 883,angle=3.252; difference=0.000; determination=1.349; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.24,1.221232,0.608,0.912,2.274361,3.2,3.144075,3.505362,0.0,1.348686,0.819474,3.251685
